target,feature,importance_gain,importance_split
gap,morgan_883,2.75397602468729,9
gap,morgan_1225,2.7523880302906036,4
gap,morgan_960,2.7325000762939453,1
gap,morgan_593,2.721108503639698,10
gap,morgan_580,2.670935697853565,12
gap,morgan_759,2.662009745836258,7
gap,morgan_1666,2.6579089909791946,9
gap,morgan_20,2.654038593173027,11
gap,morgan_1333,2.642138235270977,7
gap,morgan_1434,2.6385196931660175,15
gap,morgan_1422,2.6301960051059723,8
gap,morgan_1379,2.6251299381256104,1
gap,morgan_410,2.610752984881401,4
gap,morgan_1859,2.6106277406215668,9
gap,desc_Chi2v,2.606020048260689,4
gap,morgan_521,2.5971995815634727,8
gap,morgan_1118,2.5801244974136353,10
gap,morgan_2028,2.553080126643181,11
gap,morgan_112,2.55143603682518,4
gap,morgan_875,2.5396699979901314,10
gap,morgan_418,2.532402090728283,13
gap,morgan_1537,2.500524014234543,6
gap,morgan_1,2.488830029964447,8
gap,morgan_787,2.4484560042619705,4
gap,morgan_1511,2.44377201795578,5
gap,morgan_929,2.4372138306498528,9
gap,morgan_1479,2.409480035305023,2
gap,morgan_1325,2.4083679765462875,5
gap,morgan_1323,2.396577574312687,11
gap,morgan_622,2.3776399940252304,3
gap,morgan_1178,2.375980019569397,8
gap,morgan_999,2.3570790998637676,12
gap,desc_fr_alkyl_carbamate,2.356489896774292,1
gap,morgan_1724,2.3467370718717575,5
gap,morgan_1648,2.3341530114412308,7
gap,morgan_916,2.3226961120963097,10
gap,morgan_428,2.3221090137958527,4
gap,morgan_1280,2.304898977279663,6
gap,morgan_1970,2.3039969950914383,4
gap,morgan_909,2.2973620295524597,6
gap,morgan_328,2.29014927521348,14
gap,morgan_1106,2.27167010307312,1
gap,desc_fr_Imine,2.252714976668358,5
gap,morgan_745,2.2296639382839203,5
gap,morgan_600,2.2271499633789062,6
gap,morgan_325,2.218168418854475,11
gap,morgan_1155,2.198842018842697,5
gap,desc_Chi0v,2.1933120042085648,7
gap,morgan_812,2.1921829879283905,12
gap,morgan_1969,2.1844478994607925,2
gap,morgan_1105,2.1757350265979767,4
gap,morgan_1004,2.1739680469036102,3
gap,morgan_1162,2.1511169970035553,7
gap,morgan_2,2.0921239852905273,3
gap,morgan_1210,2.0804200172424316,1
gap,morgan_640,2.059814989566803,7
gap,morgan_650,2.052370071411133,1
gap,morgan_1440,2.0494479537010193,2
gap,morgan_225,2.043060064315796,10
gap,morgan_1963,2.0426700115203857,1
gap,morgan_508,2.039470188319683,15
gap,morgan_1377,2.0362769961357117,7
gap,morgan_626,2.017130620777607,9
gap,morgan_2029,2.016889877617359,6
gap,morgan_1524,2.0124020129442215,4
gap,morgan_1925,1.9875719994306564,6
gap,morgan_102,1.9761022105813026,9
gap,desc_NumSaturatedRings,1.9503970444202423,2
gap,morgan_1738,1.9416829943656921,4
gap,morgan_747,1.938103973865509,2
gap,morgan_205,1.9315670132637024,5
gap,morgan_1290,1.9210149943828583,3
gap,morgan_134,1.8973072692751884,9
gap,morgan_581,1.8855700492858887,1
gap,morgan_876,1.8818223923444748,9
gap,desc_fr_NH1,1.8783200085163116,5
gap,morgan_343,1.8662899732589722,1
gap,morgan_1317,1.8512419760227203,4
gap,morgan_386,1.8389810919761658,6
gap,morgan_1989,1.830632597208023,9
gap,morgan_1926,1.8236600160598755,1
gap,morgan_2030,1.8228309005498886,6
gap,morgan_674,1.817526027560234,4
gap,morgan_381,1.8139640092849731,2
gap,morgan_1375,1.8060299754142761,4
gap,morgan_1503,1.7896365970373154,4
gap,morgan_1664,1.782993994653225,7
gap,morgan_632,1.782207004725933,9
gap,desc_fr_phenol_noOrthoHbond,1.7703200578689575,1
gap,morgan_1589,1.7559499740600586,1
gap,morgan_1754,1.7445369958877563,2
gap,morgan_552,1.7260600328445435,1
gap,morgan_1529,1.7240119725465775,5
gap,desc_fr_ArN,1.7196940034627914,5
gap,morgan_296,1.7108700275421143,4
gap,morgan_2007,1.7097710371017456,5
gap,desc_fr_Ar_NH,1.7064869701862335,5
gap,morgan_813,1.7027069926261902,4
gap,morgan_1752,1.698158010840416,5
gap,morgan_63,1.6758759841322899,6
gap,morgan_1920,1.6621859967708588,4
gap,desc_Chi3v,1.6592890173196793,4
gap,morgan_661,1.6506430134177208,11
gap,morgan_463,1.63278229534626,7
gap,morgan_1031,1.6205328181385994,6
gap,morgan_1797,1.6092199981212616,6
gap,morgan_1247,1.5784331187605858,6
gap,morgan_74,1.5625760108232498,4
gap,morgan_1768,1.54304651170969,9
gap,morgan_1771,1.5042259991168976,11
gap,morgan_1369,1.4825240075588226,3
gap,morgan_1437,1.4756770133972168,7
gap,morgan_1113,1.47300211712718,12
gap,morgan_816,1.4611200094223022,1
gap,morgan_1700,1.4347100257873535,1
gap,morgan_620,1.4338489770889282,3
gap,morgan_212,1.4307258874177933,7
gap,morgan_903,1.4290779829025269,3
gap,morgan_1692,1.4245170056819916,5
gap,morgan_806,1.4160239845514297,8
gap,morgan_639,1.403840996325016,8
gap,morgan_642,1.4016050100326538,3
gap,morgan_1221,1.3988920450210571,2
gap,morgan_636,1.3759989365935326,4
gap,morgan_1051,1.3696768879890442,10
gap,morgan_1876,1.3672980070114136,4
gap,morgan_1319,1.367024004459381,6
gap,morgan_1823,1.352061003446579,3
gap,morgan_730,1.3461810871958733,8
gap,morgan_9,1.3365000486373901,1
gap,morgan_751,1.3302939981222153,8
gap,morgan_933,1.323121003806591,8
gap,morgan_489,1.3046849966049194,2
gap,morgan_1647,1.2868531793355942,4
gap,morgan_1814,1.2785254940390587,7
gap,morgan_578,1.2668529003858566,9
gap,morgan_322,1.2552799880504608,3
gap,morgan_1978,1.2542009949684143,4
gap,morgan_1846,1.2507515028119087,5
gap,morgan_1458,1.247927002608776,6
gap,morgan_12,1.2394680827856064,8
gap,morgan_1045,1.2095039933919907,4
gap,morgan_25,1.2044470012187958,4
gap,morgan_491,1.2004729807376862,3
gap,morgan_140,1.2004339843988419,2
gap,morgan_1060,1.1953500509262085,1
gap,morgan_528,1.1826760098338127,5
gap,morgan_641,1.1809390187263489,4
gap,morgan_1884,1.1708139777183533,4
gap,morgan_1804,1.1450870037078857,4
gap,morgan_964,1.1440510153770447,3
gap,morgan_797,1.1417528875172138,9
gap,morgan_1447,1.1303710043430328,3
gap,morgan_1566,1.1205896213650703,5
gap,morgan_307,1.1204410046339035,4
gap,morgan_486,1.1189839839935303,3
gap,morgan_914,1.1138634122908115,6
gap,morgan_2038,1.1129379943013191,3
gap,morgan_1714,1.1113149970769882,4
gap,morgan_1697,1.111187994480133,4
gap,morgan_1668,1.1028390154242516,3
gap,morgan_1535,1.1006210148334503,4
gap,morgan_704,1.092281088232994,4
gap,morgan_1986,1.084067203104496,7
gap,morgan_164,1.0835709869861603,3
gap,morgan_1964,1.0702679753303528,2
gap,morgan_810,1.0696851015090942,5
gap,morgan_878,1.0626949816942215,4
gap,desc_Chi1v,1.0562639981508255,3
gap,morgan_1351,1.0512839928269386,5
gap,desc_fr_piperzine,1.0499299764633179,1
gap,morgan_1485,1.0497830137610435,5
gap,morgan_190,1.042088009417057,5
gap,morgan_840,1.0206940025091171,4
gap,morgan_835,1.0181700140237808,3
gap,morgan_749,1.015639990568161,5
gap,morgan_1811,1.010475903749466,6
gap,morgan_1803,1.0070551857352257,6
gap,morgan_1515,1.005231387913227,7
gap,morgan_540,1.0031099915504456,3
gap,morgan_1628,0.998379610478878,6
gap,morgan_1520,0.9874719902873039,4
gap,morgan_70,0.9833619892597198,4
gap,morgan_401,0.9743614792823792,5
gap,desc_fr_priamide,0.9722139835357666,2
gap,morgan_189,0.9697000086307526,3
gap,morgan_1691,0.9682420045137405,3
gap,desc_fr_Ar_OH,0.9676010012626648,1
gap,morgan_774,0.9651570022106171,3
gap,morgan_744,0.9637480080127716,5
gap,desc_fr_hdrzine,0.9621239751577377,3
gap,morgan_89,0.9566230028867722,3
gap,morgan_1734,0.9526019990444183,4
gap,morgan_442,0.9517249017953873,5
gap,morgan_1502,0.9476727806031704,6
gap,morgan_1610,0.9317409992218018,3
gap,morgan_615,0.9201900064945221,5
gap,morgan_1674,0.917665496468544,4
gap,morgan_1255,0.9158029854297638,6
gap,desc_fr_amidine,0.91184401512146,2
gap,morgan_515,0.9112499877810478,5
gap,morgan_1142,0.9061400294303894,4
gap,desc_NumSaturatedCarbocycles,0.9033999741077423,3
gap,morgan_1068,0.9012939929962158,4
gap,morgan_631,0.8969839960336685,5
gap,desc_fr_methoxy,0.8961920142173767,1
gap,desc_fr_unbrch_alkane,0.8899547010660172,6
gap,morgan_290,0.8786711916327477,7
gap,morgan_516,0.8772773817181587,4
gap,morgan_804,0.8728348091244698,6
gap,morgan_946,0.8723459057509899,7
gap,morgan_81,0.8666120171546936,1
gap,morgan_977,0.8663740158081055,3
gap,morgan_736,0.8636539578437805,2
gap,morgan_1279,0.8633589744567871,1
gap,morgan_890,0.8541039824485779,1
gap,morgan_479,0.8536027818918228,6
gap,desc_fr_epoxide,0.8482311815023422,3
gap,morgan_1522,0.8471820056438446,4
gap,desc_fr_nitro,0.8450949788093567,1
gap,morgan_599,0.8411329984664917,2
gap,morgan_718,0.8405929952859879,3
gap,morgan_213,0.8265080004930496,4
gap,morgan_1457,0.8263099789619446,3
gap,morgan_1450,0.8252954892814159,7
gap,morgan_562,0.8251720070838928,1
gap,morgan_1681,0.8242272064089775,7
gap,morgan_311,0.8234630227088928,2
gap,morgan_125,0.8196440190076828,5
gap,morgan_375,0.8152715116739273,6
gap,morgan_783,0.8147829920053482,3
gap,morgan_882,0.8131701089441776,6
gap,morgan_1991,0.8114390075206757,3
gap,morgan_249,0.804298996925354,1
gap,morgan_315,0.8008806183934212,6
gap,morgan_333,0.7915722131729126,5
gap,morgan_251,0.7891030013561249,3
gap,morgan_1527,0.7848452031612396,5
gap,morgan_1956,0.7789339944720268,4
gap,desc_fr_nitro_arom_nonortho,0.7691779732704163,1
gap,morgan_299,0.7464160025119781,2
gap,morgan_1488,0.7372820228338242,4
gap,morgan_1382,0.7238789945840836,2
gap,morgan_1689,0.7222440093755722,3
gap,morgan_703,0.7212879955768585,2
gap,morgan_892,0.7192150056362152,2
gap,morgan_970,0.7173279821872711,2
gap,morgan_107,0.7161800116300583,2
gap,morgan_1020,0.7153880298137665,2
gap,morgan_32,0.7083539962768555,3
gap,morgan_996,0.7020862028002739,4
gap,morgan_1057,0.6976859867572784,3
gap,morgan_1370,0.6952294036746025,5
gap,morgan_847,0.6916059851646423,2
gap,desc_fr_urea,0.6874940916895866,4
gap,morgan_1090,0.6872115954756737,5
gap,morgan_147,0.6841859817504883,2
gap,morgan_1755,0.6749964132905006,4
gap,morgan_1265,0.666741393506527,5
gap,morgan_363,0.6648960113525391,2
gap,morgan_1928,0.6618280112743378,5
gap,morgan_1171,0.6613439917564392,1
gap,morgan_1957,0.6605332121253014,4
gap,morgan_1853,0.6602519825100899,2
gap,morgan_1373,0.6499090045690536,3
gap,morgan_1237,0.6451380103826523,2
gap,morgan_456,0.6421340107917786,1
gap,morgan_1399,0.6400095000863075,5
gap,morgan_1269,0.6385670006275177,2
gap,morgan_1775,0.6350919902324677,2
gap,morgan_13,0.6311720013618469,1
gap,morgan_497,0.6295120120048523,2
gap,morgan_28,0.6294796094298363,5
gap,morgan_160,0.620278000831604,2
gap,morgan_100,0.6194837018847466,5
gap,morgan_273,0.6115855798125267,5
gap,morgan_1003,0.6010150015354156,2
gap,morgan_1487,0.5877980068325996,2
gap,morgan_1254,0.5854200124740601,2
gap,morgan_1581,0.5809919834136963,2
gap,morgan_1015,0.576213002204895,1
gap,morgan_699,0.5674915984272957,4
gap,morgan_1490,0.564898494631052,7
gap,morgan_980,0.5610849857330322,1
gap,morgan_168,0.5590477883815765,5
gap,morgan_1273,0.5460469722747803,1
gap,morgan_564,0.5382559895515442,1
gap,morgan_1762,0.5365879982709885,4
gap,morgan_1677,0.5311034917831421,4
gap,morgan_1504,0.5291614904999733,5
gap,morgan_247,0.5263850092887878,1
gap,morgan_1305,0.5153485015034676,5
gap,morgan_387,0.5000019818544388,2
gap,morgan_1607,0.49981099367141724,1
gap,morgan_40,0.4883715957403183,5
gap,morgan_2009,0.4844289869070053,2
gap,morgan_658,0.48139700293540955,1
gap,morgan_1267,0.48048800230026245,2
gap,morgan_1160,0.4783889949321747,1
gap,morgan_233,0.47272299230098724,2
gap,morgan_118,0.4715860038995743,2
gap,morgan_2022,0.46260398626327515,1
gap,morgan_1737,0.4611330032348633,2
gap,morgan_589,0.45633650943636894,3
gap,morgan_1484,0.45534998923540115,3
gap,morgan_1172,0.455158993601799,3
gap,morgan_1338,0.45346499979496,3
gap,morgan_1808,0.445795014500618,2
gap,morgan_1597,0.44421499967575073,1
gap,morgan_288,0.4439307898283005,4
gap,morgan_1992,0.4424329996109009,1
gap,morgan_720,0.4411209970712662,2
gap,morgan_474,0.4404819905757904,1
gap,morgan_356,0.43494001030921936,3
gap,morgan_92,0.43038199841976166,2
gap,morgan_1965,0.4284849911928177,3
gap,morgan_1126,0.4267840087413788,1
gap,morgan_1728,0.42515599727630615,2
gap,morgan_18,0.42135800421237946,2
gap,morgan_1864,0.4195779860019684,1
gap,morgan_358,0.4180150032043457,2
gap,morgan_267,0.4136370122432709,1
gap,morgan_827,0.4043729901313782,1
gap,morgan_1043,0.4036169946193695,1
gap,morgan_1998,0.3995230048894882,2
gap,morgan_1163,0.39623750001192093,4
gap,morgan_93,0.395550012588501,1
gap,morgan_573,0.39467400312423706,1
gap,morgan_1614,0.39285099506378174,1
gap,morgan_1951,0.3908419907093048,1
gap,morgan_1449,0.39008528739213943,2
gap,morgan_1707,0.3896399065852165,4
gap,morgan_1871,0.38863009214401245,3
gap,morgan_1498,0.3861770033836365,1
gap,morgan_1611,0.384784996509552,1
gap,morgan_1234,0.3847469985485077,3
gap,morgan_1708,0.3796380013227463,2
gap,morgan_114,0.3792639970779419,1
gap,morgan_1077,0.35887598991394043,1
gap,morgan_201,0.35736599564552307,1
gap,morgan_1473,0.34759099781513214,2
gap,morgan_549,0.34579240530729294,3
gap,morgan_253,0.34514400362968445,1
gap,morgan_137,0.3446339964866638,2
gap,morgan_1074,0.34418828785419464,4
gap,morgan_167,0.34167900681495667,1
gap,morgan_1009,0.3414529860019684,1
gap,morgan_1844,0.3410920053720474,2
gap,morgan_1013,0.33854401111602783,2
gap,morgan_1750,0.33752501010894775,1
gap,morgan_1530,0.3356510102748871,1
gap,morgan_1693,0.3322409987449646,1
gap,morgan_1417,0.3321239948272705,1
gap,morgan_1781,0.3318459913134575,2
gap,desc_fr_lactone,0.32947899401187897,2
gap,morgan_1007,0.328698992729187,1
gap,morgan_1049,0.3280789852142334,1
gap,morgan_1594,0.3273890018463135,1
gap,morgan_430,0.32425951212644577,3
gap,morgan_1497,0.3236750066280365,2
gap,morgan_241,0.31844449788331985,2
gap,morgan_1633,0.315310001373291,1
gap,morgan_494,0.3145687058568001,3
gap,morgan_1501,0.31330879777669907,3
gap,morgan_1010,0.3132930099964142,2
gap,morgan_831,0.31212401390075684,1
gap,morgan_605,0.3073668070137501,4
gap,morgan_1459,0.3006649911403656,1
gap,morgan_1553,0.2990346997976303,3
gap,morgan_41,0.2924869954586029,1
gap,morgan_1365,0.2906149923801422,1
gap,morgan_2020,0.28809669986367226,4
gap,morgan_984,0.2877480089664459,1
gap,morgan_679,0.2860580086708069,1
gap,morgan_155,0.2854868993163109,3
gap,morgan_1176,0.2849459946155548,1
gap,morgan_786,0.28367600589990616,2
gap,morgan_1019,0.28220000863075256,1
gap,morgan_277,0.2810179889202118,1
gap,morgan_1886,0.2796659991145134,2
gap,morgan_342,0.27896639332175255,2
gap,morgan_472,0.2778579890727997,1
gap,morgan_111,0.27322909981012344,2
gap,morgan_1425,0.2724936082959175,3
gap,morgan_1536,0.27012598514556885,1
gap,morgan_1867,0.2696420028805733,2
gap,morgan_1922,0.2672030031681061,1
gap,morgan_1324,0.26522888988256454,2
gap,morgan_227,0.2613779902458191,1
gap,morgan_785,0.26055198907852173,1
gap,morgan_347,0.25947698950767517,1
gap,morgan_192,0.2575230002403259,1
gap,morgan_38,0.25672999024391174,1
gap,morgan_255,0.2554830014705658,1
gap,morgan_473,0.25540998578071594,1
gap,morgan_1164,0.2549850046634674,1
gap,morgan_1271,0.2531310021877289,2
gap,morgan_1034,0.2529290020465851,1
gap,morgan_2017,0.25023800134658813,1
gap,morgan_1121,0.24903500080108643,1
gap,morgan_1508,0.24490900337696075,1
gap,morgan_584,0.24132399260997772,1
gap,morgan_1435,0.23715300112962723,2
gap,morgan_1181,0.23691900074481964,1
gap,morgan_1327,0.2362378090620041,2
gap,morgan_667,0.2331410050392151,1
gap,morgan_446,0.2311519980430603,1
gap,morgan_411,0.2268964946269989,2
gap,morgan_1573,0.22548699378967285,1
gap,morgan_1083,0.22495299577713013,1
gap,morgan_1507,0.22466310858726501,2
gap,morgan_781,0.22434599697589874,1
gap,morgan_1950,0.21675359457731247,2
gap,morgan_1932,0.2164269983768463,1
gap,morgan_1429,0.21571500599384308,1
gap,morgan_670,0.2153400033712387,1
gap,morgan_237,0.21506300568580627,1
gap,morgan_3,0.21458700299263,3
gap,morgan_997,0.20635999739170074,1
gap,morgan_106,0.2034694030880928,2
gap,morgan_1505,0.20200000703334808,1
gap,morgan_1168,0.20168499648571014,1
gap,morgan_535,0.20144400000572205,1
gap,morgan_1948,0.20064499974250793,1
gap,morgan_1673,0.19805799424648285,1
gap,morgan_2000,0.19802799820899963,1
gap,morgan_1213,0.19410230219364166,2
gap,morgan_1506,0.19098129868507385,2
gap,morgan_27,0.18959759920835495,2
gap,morgan_235,0.18561899662017822,1
gap,morgan_1801,0.1814119964838028,1
gap,morgan_373,0.18098940327763557,3
gap,morgan_613,0.1791439950466156,1
gap,morgan_536,0.17521119862794876,2
gap,morgan_1336,0.1723179966211319,1
gap,morgan_607,0.16917449980974197,2
gap,morgan_1252,0.16495400667190552,1
gap,morgan_1353,0.1626179963350296,1
gap,morgan_1038,0.1620279997587204,1
gap,morgan_1455,0.16153499484062195,1
gap,morgan_707,0.16020600497722626,1
gap,morgan_1879,0.15781599283218384,1
gap,morgan_365,0.14490799605846405,1
gap,morgan_321,0.14434200525283813,1
gap,morgan_29,0.1436610072851181,1
gap,morgan_886,0.13736769929528236,2
gap,morgan_805,0.13701119646430016,2
gap,morgan_1286,0.13696979731321335,2
gap,morgan_1937,0.1329919993877411,1
gap,morgan_475,0.1329669952392578,1
gap,morgan_729,0.13067500293254852,1
gap,morgan_1331,0.13002799451351166,1
gap,morgan_1918,0.1272633969783783,2
gap,morgan_272,0.1271989941596985,1
gap,morgan_768,0.11309099942445755,1
gap,morgan_1311,0.11283499747514725,1
gap,morgan_1945,0.11237810179591179,2
gap,morgan_487,0.10742200165987015,1
gap,morgan_1183,0.10444299876689911,1
gap,morgan_218,0.10398799926042557,1
gap,morgan_1679,0.10398600250482559,1
gap,morgan_950,0.10382000356912613,1
gap,morgan_635,0.10233700275421143,1
gap,morgan_1711,0.10134200006723404,1
gap,morgan_43,0.09994269907474518,1
gap,morgan_1888,0.09918089956045151,1
gap,morgan_492,0.09859280288219452,1
gap,morgan_850,0.0973064973950386,1
gap,morgan_185,0.09723799675703049,1
gap,morgan_913,0.09648779779672623,1
gap,morgan_569,0.09509799629449844,1
gap,morgan_911,0.09497260302305222,1
gap,morgan_1830,0.0932798981666565,1
gap,morgan_261,0.09064249694347382,1
gap,morgan_1732,0.08528319746255875,1
gap,morgan_602,0.08115530014038086,1
gap,morgan_1532,0.07880250364542007,1
gap,morgan_1169,0.07681159675121307,1
gap,morgan_1396,0.07617469877004623,1
gap,morgan_449,0.0739234983921051,1
gap,morgan_397,0.07133950293064117,1
gap,morgan_1547,0.06988079845905304,1
gap,morgan_543,0.06902729719877243,1
gap,morgan_512,0.06789170205593109,1
gap,morgan_682,0.06717529892921448,1
gap,morgan_1658,0.06687679886817932,1
gap,morgan_1590,0.06513399630784988,1
gap,morgan_450,0.0636942982673645,1
gap,morgan_1214,0.06264539808034897,1
gap,morgan_1024,0.061100199818611145,1
gap,morgan_1857,0.05813410133123398,1
gap,morgan_1770,0.05646809935569763,1
gap,morgan_62,0.052104901522397995,1
gap,morgan_738,0.0,0
gap,morgan_735,0.0,0
gap,morgan_734,0.0,0
gap,morgan_733,0.0,0
gap,morgan_732,0.0,0
gap,morgan_731,0.0,0
gap,morgan_762,0.0,0
gap,morgan_761,0.0,0
gap,morgan_760,0.0,0
gap,morgan_758,0.0,0
gap,morgan_757,0.0,0
gap,morgan_756,0.0,0
gap,morgan_755,0.0,0
gap,morgan_754,0.0,0
gap,morgan_752,0.0,0
gap,morgan_748,0.0,0
gap,morgan_746,0.0,0
gap,morgan_778,0.0,0
gap,morgan_777,0.0,0
gap,morgan_776,0.0,0
gap,morgan_775,0.0,0
gap,morgan_773,0.0,0
gap,morgan_772,0.0,0
gap,morgan_770,0.0,0
gap,morgan_769,0.0,0
gap,morgan_767,0.0,0
gap,morgan_766,0.0,0
gap,morgan_765,0.0,0
gap,morgan_764,0.0,0
gap,morgan_763,0.0,0
gap,morgan_794,0.0,0
gap,morgan_793,0.0,0
gap,morgan_792,0.0,0
gap,morgan_791,0.0,0
gap,morgan_790,0.0,0
gap,morgan_789,0.0,0
gap,morgan_788,0.0,0
gap,morgan_784,0.0,0
gap,morgan_782,0.0,0
gap,morgan_780,0.0,0
gap,morgan_811,0.0,0
gap,morgan_808,0.0,0
gap,morgan_801,0.0,0
gap,morgan_800,0.0,0
gap,morgan_796,0.0,0
gap,morgan_795,0.0,0
gap,morgan_826,0.0,0
gap,morgan_825,0.0,0
gap,morgan_824,0.0,0
gap,morgan_822,0.0,0
gap,morgan_821,0.0,0
gap,morgan_820,0.0,0
gap,morgan_819,0.0,0
gap,morgan_817,0.0,0
gap,morgan_815,0.0,0
gap,morgan_814,0.0,0
gap,morgan_844,0.0,0
gap,morgan_842,0.0,0
gap,morgan_841,0.0,0
gap,morgan_839,0.0,0
gap,morgan_837,0.0,0
gap,morgan_836,0.0,0
gap,morgan_834,0.0,0
gap,morgan_833,0.0,0
gap,morgan_832,0.0,0
gap,morgan_830,0.0,0
gap,morgan_829,0.0,0
gap,morgan_861,0.0,0
gap,morgan_860,0.0,0
gap,morgan_859,0.0,0
gap,morgan_858,0.0,0
gap,morgan_857,0.0,0
gap,morgan_856,0.0,0
gap,morgan_854,0.0,0
gap,morgan_853,0.0,0
gap,morgan_852,0.0,0
gap,morgan_851,0.0,0
gap,morgan_849,0.0,0
gap,morgan_848,0.0,0
gap,morgan_845,0.0,0
gap,morgan_877,0.0,0
gap,morgan_874,0.0,0
gap,morgan_873,0.0,0
gap,morgan_872,0.0,0
gap,morgan_871,0.0,0
gap,morgan_869,0.0,0
gap,morgan_868,0.0,0
gap,morgan_867,0.0,0
gap,morgan_866,0.0,0
gap,morgan_863,0.0,0
gap,morgan_862,0.0,0
gap,morgan_895,0.0,0
gap,morgan_893,0.0,0
gap,morgan_891,0.0,0
gap,morgan_889,0.0,0
gap,morgan_888,0.0,0
gap,morgan_887,0.0,0
gap,morgan_885,0.0,0
gap,morgan_880,0.0,0
gap,morgan_910,0.0,0
gap,morgan_908,0.0,0
gap,morgan_907,0.0,0
gap,morgan_906,0.0,0
gap,morgan_905,0.0,0
gap,morgan_904,0.0,0
gap,morgan_902,0.0,0
gap,morgan_901,0.0,0
gap,morgan_900,0.0,0
gap,morgan_899,0.0,0
gap,morgan_898,0.0,0
gap,morgan_897,0.0,0
gap,morgan_896,0.0,0
gap,morgan_177,0.0,0
gap,morgan_176,0.0,0
gap,morgan_925,0.0,0
gap,morgan_924,0.0,0
gap,morgan_923,0.0,0
gap,morgan_922,0.0,0
gap,morgan_921,0.0,0
gap,morgan_920,0.0,0
gap,morgan_919,0.0,0
gap,morgan_915,0.0,0
gap,morgan_912,0.0,0
gap,morgan_928,0.0,0
gap,morgan_188,0.0,0
gap,morgan_187,0.0,0
gap,morgan_186,0.0,0
gap,morgan_184,0.0,0
gap,morgan_183,0.0,0
gap,morgan_182,0.0,0
gap,morgan_181,0.0,0
gap,morgan_178,0.0,0
gap,morgan_948,0.0,0
gap,morgan_947,0.0,0
gap,morgan_945,0.0,0
gap,morgan_944,0.0,0
gap,morgan_943,0.0,0
gap,morgan_942,0.0,0
gap,morgan_941,0.0,0
gap,morgan_939,0.0,0
gap,morgan_938,0.0,0
gap,morgan_934,0.0,0
gap,morgan_930,0.0,0
gap,morgan_963,0.0,0
gap,morgan_962,0.0,0
gap,morgan_961,0.0,0
gap,morgan_958,0.0,0
gap,morgan_957,0.0,0
gap,morgan_956,0.0,0
gap,morgan_955,0.0,0
gap,morgan_954,0.0,0
gap,morgan_953,0.0,0
gap,morgan_952,0.0,0
gap,morgan_951,0.0,0
gap,morgan_949,0.0,0
gap,morgan_981,0.0,0
gap,morgan_976,0.0,0
gap,morgan_975,0.0,0
gap,morgan_974,0.0,0
gap,morgan_973,0.0,0
gap,morgan_972,0.0,0
gap,morgan_971,0.0,0
gap,morgan_969,0.0,0
gap,morgan_968,0.0,0
gap,morgan_967,0.0,0
gap,morgan_966,0.0,0
gap,morgan_965,0.0,0
gap,morgan_995,0.0,0
gap,morgan_994,0.0,0
gap,morgan_993,0.0,0
gap,morgan_992,0.0,0
gap,morgan_991,0.0,0
gap,morgan_990,0.0,0
gap,morgan_989,0.0,0
gap,morgan_988,0.0,0
gap,morgan_987,0.0,0
gap,morgan_986,0.0,0
gap,morgan_985,0.0,0
gap,morgan_982,0.0,0
gap,morgan_1012,0.0,0
gap,morgan_1011,0.0,0
gap,morgan_1008,0.0,0
gap,morgan_1006,0.0,0
gap,morgan_1005,0.0,0
gap,morgan_1002,0.0,0
gap,morgan_1001,0.0,0
gap,morgan_1000,0.0,0
gap,morgan_998,0.0,0
gap,morgan_1028,0.0,0
gap,morgan_1026,0.0,0
gap,morgan_1025,0.0,0
gap,morgan_1023,0.0,0
gap,morgan_1022,0.0,0
gap,morgan_1021,0.0,0
gap,morgan_1018,0.0,0
gap,morgan_1016,0.0,0
gap,morgan_1014,0.0,0
gap,morgan_1044,0.0,0
gap,morgan_1042,0.0,0
gap,morgan_1041,0.0,0
gap,morgan_1040,0.0,0
gap,morgan_1037,0.0,0
gap,morgan_1036,0.0,0
gap,morgan_1035,0.0,0
gap,morgan_1033,0.0,0
gap,morgan_1032,0.0,0
gap,morgan_1030,0.0,0
gap,morgan_1061,0.0,0
gap,morgan_1059,0.0,0
gap,morgan_1058,0.0,0
gap,morgan_1056,0.0,0
gap,morgan_1054,0.0,0
gap,morgan_1053,0.0,0
gap,morgan_1052,0.0,0
gap,morgan_1050,0.0,0
gap,morgan_1048,0.0,0
gap,morgan_1047,0.0,0
gap,morgan_1046,0.0,0
gap,morgan_1078,0.0,0
gap,morgan_1075,0.0,0
gap,morgan_1072,0.0,0
gap,morgan_1069,0.0,0
gap,morgan_1067,0.0,0
gap,morgan_1063,0.0,0
gap,morgan_1097,0.0,0
gap,morgan_1094,0.0,0
gap,morgan_1093,0.0,0
gap,morgan_1092,0.0,0
gap,morgan_1091,0.0,0
gap,morgan_1086,0.0,0
gap,morgan_1084,0.0,0
gap,morgan_1082,0.0,0
gap,morgan_1081,0.0,0
gap,morgan_1080,0.0,0
gap,morgan_1079,0.0,0
gap,morgan_1112,0.0,0
gap,morgan_1111,0.0,0
gap,morgan_1110,0.0,0
gap,morgan_1109,0.0,0
gap,morgan_1108,0.0,0
gap,morgan_1107,0.0,0
gap,morgan_1104,0.0,0
gap,morgan_1103,0.0,0
gap,morgan_1102,0.0,0
gap,morgan_1098,0.0,0
gap,morgan_1132,0.0,0
gap,morgan_1131,0.0,0
gap,morgan_1130,0.0,0
gap,morgan_1129,0.0,0
