feature,total_gain
morgan_858,0.0
morgan_859,0.0
torsion_1193,0.0
torsion_1194,0.0
torsion_1197,0.0
torsion_1200,0.0
torsion_1263,0.0
torsion_1264,0.0
morgan_825,0.0
morgan_827,0.0
torsion_1276,0.0
torsion_1277,0.0
torsion_1282,0.0
torsion_1285,0.0
torsion_1349,0.0
torsion_1350,0.0
morgan_830,0.0
morgan_831,0.0
morgan_832,0.0
morgan_834,0.0
morgan_821,0.0
morgan_822,0.0
morgan_823,0.0
morgan_824,0.0
torsion_1295,0.0
morgan_780,0.0
morgan_782,0.0
morgan_784,0.0
morgan_787,0.0
morgan_837,0.0
morgan_839,0.0
morgan_842,0.0
torsion_1297,0.0
torsion_1298,0.0
torsion_1299,0.0
torsion_1302,0.0
torsion_1304,0.0
torsion_1305,0.0
torsion_1290,0.0
torsion_1291,0.0
morgan_793,0.0
morgan_795,0.0
torsion_1319,0.0
torsion_1321,0.0
torsion_1322,0.0
torsion_1326,0.0
torsion_1390,0.0
torsion_1393,0.0
morgan_754,0.0
morgan_755,0.0
morgan_805,0.0
morgan_796,0.0
morgan_797,0.0
morgan_801,0.0
morgan_802,0.0
morgan_791,0.0
torsion_1330,0.0
torsion_1332,0.0
torsion_1334,0.0
torsion_1336,0.0
torsion_1337,0.0
torsion_1338,0.0
morgan_748,0.0
morgan_752,0.0
torsion_1353,0.0
torsion_1354,0.0
torsion_1356,0.0
torsion_1357,0.0
torsion_1342,0.0
torsion_1343,0.0
torsion_1347,0.0
torsion_1329,0.0
morgan_768,0.0
morgan_770,0.0
morgan_759,0.0
morgan_760,0.0
morgan_761,0.0
morgan_763,0.0
torsion_1358,0.0
torsion_1361,0.0
morgan_772,0.0
morgan_773,0.0
morgan_774,0.0
morgan_778,0.0
morgan_779,0.0
morgan_764,0.0
morgan_766,0.0
morgan_767,0.0
torsion_1372,0.0
torsion_1374,0.0
torsion_1375,0.0
torsion_1376,0.0
torsion_1377,0.0
morgan_717,0.0
morgan_720,0.0
morgan_722,0.0
torsion_1394,0.0
torsion_1396,0.0
torsion_1397,0.0
torsion_1378,0.0
torsion_1381,0.0
torsion_1382,0.0
torsion_1370,0.0
torsion_1371,0.0
morgan_732,0.0
morgan_735,0.0
morgan_726,0.0
morgan_727,0.0
morgan_729,0.0
morgan_730,0.0
torsion_1402,0.0
torsion_1405,0.0
morgan_686,0.0
morgan_689,0.0
morgan_690,0.0
morgan_691,0.0
morgan_741,0.0
morgan_742,0.0
morgan_744,0.0
morgan_746,0.0
torsion_1428,0.0
torsion_1429,0.0
torsion_1430,0.0
torsion_1432,0.0
torsion_1415,0.0
torsion_1418,0.0
torsion_1421,0.0
torsion_1422,0.0
torsion_1366,0.0
torsion_1434,0.0
torsion_1436,0.0
torsion_1437,0.0
torsion_1440,0.0
torsion_1442,0.0
torsion_1444,0.0
torsion_1427,0.0
morgan_714,0.0
morgan_701,0.0
morgan_705,0.0
morgan_693,0.0
morgan_697,0.0
morgan_698,0.0
torsion_1446,0.0
torsion_1447,0.0
torsion_1462,0.0
morgan_652,0.0
morgan_654,0.0
morgan_655,0.0
morgan_657,0.0
morgan_658,0.0
morgan_708,0.0
morgan_711,0.0
torsion_1463,0.0
torsion_1464,0.0
torsion_1465,0.0
torsion_1470,0.0
torsion_1455,0.0
torsion_1456,0.0
torsion_1458,0.0
torsion_1461,0.0
torsion_1408,0.0
torsion_1409,0.0
torsion_1413,0.0
torsion_1474,0.0
torsion_1475,0.0
torsion_1478,0.0
torsion_1481,0.0
torsion_1482,0.0
morgan_668,0.0
morgan_669,0.0
morgan_670,0.0
morgan_671,0.0
morgan_673,0.0
morgan_660,0.0
morgan_661,0.0
morgan_662,0.0
morgan_625,0.0
morgan_626,0.0
morgan_627,0.0
morgan_676,0.0
morgan_678,0.0
morgan_681,0.0
morgan_682,0.0
morgan_683,0.0
torsion_1502,0.0
torsion_1505,0.0
torsion_1510,0.0
torsion_1494,0.0
torsion_1495,0.0
morgan_620,0.0
morgan_621,0.0
morgan_623,0.0
torsion_1451,0.0
torsion_1453,0.0
torsion_1513,0.0
torsion_1514,0.0
torsion_1516,0.0
torsion_1517,0.0
torsion_1518,0.0
torsion_1519,0.0
torsion_1599,0.0
torsion_1582,0.0
torsion_1584,0.0
torsion_1585,0.0
torsion_1586,0.0
torsion_1588,0.0
torsion_1589,0.0
torsion_1590,0.0
torsion_1526,0.0
torsion_1530,0.0
torsion_1533,0.0
torsion_1593,0.0
torsion_1594,0.0
torsion_1596,0.0
torsion_1597,0.0
torsion_1598,0.0
torsion_1542,0.0
torsion_1552,0.0
torsion_1553,0.0
torsion_1535,0.0
torsion_1538,0.0
torsion_1539,0.0
torsion_1541,0.0
torsion_1525,0.0
morgan_664,0.0
morgan_665,0.0
torsion_1483,0.0
torsion_1486,0.0
torsion_1489,0.0
torsion_1491,0.0
torsion_1554,0.0
torsion_1563,0.0
morgan_631,0.0
morgan_632,0.0
morgan_634,0.0
torsion_1565,0.0
torsion_1566,0.0
torsion_1568,0.0
torsion_1569,0.0
torsion_1570,0.0
morgan_649,0.0
morgan_636,0.0
morgan_637,0.0
morgan_638,0.0
morgan_640,0.0
morgan_641,0.0
morgan_629,0.0
morgan_630,0.0
morgan_591,0.0
morgan_592,0.0
morgan_593,0.0
morgan_594,0.0
morgan_595,0.0
morgan_645,0.0
morgan_646,0.0
morgan_648,0.0
torsion_1574,0.0
torsion_1575,0.0
torsion_1576,0.0
torsion_1578,0.0
torsion_1579,0.0
torsion_1581,0.0
morgan_589,0.0
morgan_590,0.0
morgan_604,0.0
morgan_605,0.0
morgan_610,0.0
morgan_611,0.0
morgan_596,0.0
morgan_597,0.0
morgan_599,0.0
morgan_600,0.0
morgan_559,0.0
morgan_560,0.0
morgan_561,0.0
morgan_563,0.0
morgan_612,0.0
morgan_615,0.0
morgan_616,0.0
morgan_618,0.0
torsion_1626,0.0
torsion_1610,0.0
torsion_1611,0.0
torsion_1614,0.0
torsion_1615,0.0
torsion_1616,0.0
torsion_1617,0.0
morgan_558,0.0
torsion_1573,0.0
torsion_1630,0.0
torsion_1631,0.0
torsion_1634,0.0
torsion_1635,0.0
torsion_1618,0.0
torsion_1623,0.0
torsion_1625,0.0
morgan_531,0.0
morgan_582,0.0
morgan_585,0.0
morgan_587,0.0
morgan_572,0.0
morgan_574,0.0
morgan_578,0.0
morgan_565,0.0
torsion_1648,0.0
torsion_1649,0.0
torsion_1650,0.0
morgan_524,0.0
morgan_526,0.0
morgan_527,0.0
morgan_528,0.0
morgan_529,0.0
torsion_1665,0.0
torsion_1669,0.0
torsion_1670,0.0
torsion_1654,0.0
torsion_1659,0.0
torsion_1662,0.0
torsion_1646,0.0
torsion_1647,0.0
morgan_603,0.0
torsion_1602,0.0
torsion_1603,0.0
torsion_1606,0.0
torsion_1607,0.0
torsion_1608,0.0
torsion_1609,0.0
torsion_1663,0.0
morgan_551,0.0
morgan_554,0.0
morgan_555,0.0
morgan_541,0.0
morgan_542,0.0
morgan_543,0.0
morgan_544,0.0
morgan_545,0.0
torsion_1690,0.0
morgan_493,0.0
morgan_495,0.0
morgan_496,0.0
morgan_497,0.0
morgan_499,0.0
morgan_548,0.0
morgan_550,0.0
torsion_1691,0.0
torsion_1692,0.0
torsion_1695,0.0
torsion_1698,0.0
torsion_1682,0.0
torsion_1687,0.0
torsion_1688,0.0
torsion_1689,0.0
morgan_566,0.0
morgan_568,0.0
morgan_569,0.0
torsion_1639,0.0
torsion_1701,0.0
torsion_1702,0.0
torsion_1705,0.0
torsion_1706,0.0
morgan_516,0.0
morgan_517,0.0
morgan_518,0.0
morgan_520,0.0
morgan_508,0.0
morgan_509,0.0
morgan_512,0.0
morgan_513,0.0
torsion_1736,0.0
torsion_1720,0.0
torsion_1721,0.0
torsion_1722,0.0
torsion_1724,0.0
torsion_1726,0.0
torsion_1727,0.0
morgan_463,0.0
torsion_1737,0.0
torsion_1738,0.0
torsion_1740,0.0
torsion_1746,0.0
torsion_1730,0.0
torsion_1731,0.0
torsion_1733,0.0
torsion_1734,0.0
morgan_546,0.0
morgan_535,0.0
morgan_537,0.0
morgan_539,0.0
torsion_1675,0.0
torsion_1677,0.0
torsion_1678,0.0
torsion_1681,0.0
torsion_1750,0.0
torsion_1753,0.0
torsion_1754,0.0
torsion_1755,0.0
torsion_1817,0.0
torsion_1827,0.0
torsion_1808,0.0
torsion_1809,0.0
torsion_1772,0.0
torsion_1757,0.0
torsion_1758,0.0
torsion_1759,0.0
torsion_1760,0.0
torsion_1761,0.0
torsion_1762,0.0
torsion_1747,0.0
torsion_1777,0.0
torsion_1780,0.0
torsion_1782,0.0
torsion_1784,0.0
torsion_1766,0.0
torsion_1767,0.0
torsion_1770,0.0
torsion_1771,0.0
morgan_500,0.0
morgan_501,0.0
morgan_503,0.0
morgan_505,0.0
torsion_1710,0.0
torsion_1714,0.0
torsion_1715,0.0
torsion_1773,0.0
morgan_470,0.0
morgan_472,0.0
morgan_473,0.0
morgan_475,0.0
torsion_1786,0.0
torsion_1787,0.0
torsion_1788,0.0
torsion_1789,0.0
morgan_490,0.0
morgan_491,0.0
morgan_476,0.0
morgan_477,0.0
morgan_478,0.0
morgan_479,0.0
morgan_481,0.0
morgan_468,0.0
torsion_1805,0.0
torsion_1806,0.0
morgan_434,0.0
morgan_435,0.0
morgan_484,0.0
morgan_485,0.0
morgan_487,0.0
morgan_488,0.0
torsion_1810,0.0
torsion_1812,0.0
torsion_1814,0.0
torsion_1815,0.0
torsion_1797,0.0
torsion_1798,0.0
torsion_1802,0.0
torsion_1804,0.0
morgan_436,0.0
morgan_438,0.0
morgan_439,0.0
morgan_440,0.0
morgan_441,0.0
morgan_443,0.0
torsion_1830,0.0
torsion_1831,0.0
morgan_453,0.0
morgan_454,0.0
morgan_444,0.0
morgan_445,0.0
morgan_448,0.0
morgan_449,0.0
morgan_450,0.0
morgan_451,0.0
torsion_1838,0.0
torsion_1843,0.0
morgan_396,0.0
morgan_398,0.0
morgan_399,0.0
morgan_400,0.0
morgan_401,0.0
morgan_403,0.0
torsion_1794,0.0
torsion_1855,0.0
torsion_1858,0.0
torsion_1861,0.0
torsion_1862,0.0
torsion_1850,0.0
torsion_1851,0.0
torsion_1837,0.0
morgan_413,0.0
morgan_414,0.0
morgan_415,0.0
morgan_416,0.0
morgan_417,0.0
morgan_418,0.0
morgan_419,0.0
morgan_404,0.0
torsion_1882,0.0
torsion_1884,0.0
morgan_371,0.0
morgan_421,0.0
morgan_422,0.0
morgan_424,0.0
morgan_425,0.0
morgan_426,0.0
torsion_1886,0.0
torsion_1888,0.0
torsion_1890,0.0
torsion_1893,0.0
torsion_1894,0.0
torsion_1879,0.0
torsion_1880,0.0
torsion_1881,0.0
torsion_1834,0.0
torsion_1836,0.0
torsion_1895,0.0
torsion_1896,0.0
torsion_1897,0.0
torsion_1901,0.0
torsion_1905,0.0
torsion_1906,0.0
torsion_1913,0.0
torsion_1914,0.0
torsion_1916,0.0
torsion_1917,0.0
torsion_1976,0.0
torsion_1977,0.0
torsion_1978,0.0
torsion_1979,0.0
torsion_1938,0.0
torsion_1918,0.0
torsion_1921,0.0
torsion_1926,0.0
torsion_1928,0.0
torsion_1909,0.0
torsion_1910,0.0
torsion_1912,0.0
torsion_1944,0.0
torsion_1945,0.0
torsion_1946,0.0
torsion_1930,0.0
torsion_1931,0.0
torsion_1932,0.0
torsion_1933,0.0
torsion_1934,0.0
morgan_405,0.0
morgan_408,0.0
morgan_410,0.0
torsion_1865,0.0
torsion_1870,0.0
torsion_1875,0.0
torsion_1939,0.0
torsion_1942,0.0
morgan_372,0.0
morgan_373,0.0
morgan_374,0.0
morgan_375,0.0
morgan_377,0.0
morgan_379,0.0
torsion_1949,0.0
torsion_1950,0.0
morgan_339,0.0
morgan_390,0.0
morgan_391,0.0
morgan_392,0.0
morgan_393,0.0
morgan_380,0.0
morgan_383,0.0
morgan_387,0.0
torsion_1961,0.0
torsion_1962,0.0
torsion_1967,0.0
morgan_332,0.0
morgan_335,0.0
morgan_336,0.0
morgan_337,0.0
morgan_338,0.0
torsion_1981,0.0
torsion_1982,0.0
torsion_1971,0.0
torsion_1973,0.0
torsion_1974,0.0
torsion_1975,0.0
torsion_1958,0.0
torsion_1960,0.0
morgan_307,0.0
morgan_356,0.0
morgan_358,0.0
morgan_359,0.0
morgan_360,0.0
morgan_361,0.0
morgan_362,0.0
morgan_363,0.0
torsion_1998,0.0
torsion_2000,0.0
torsion_2004,0.0
torsion_2005,0.0
torsion_2010,0.0
morgan_302,0.0
morgan_303,0.0
morgan_306,0.0
torsion_2029,0.0
torsion_2030,0.0
torsion_2014,0.0
torsion_2015,0.0
torsion_2016,0.0
torsion_2017,0.0
torsion_2018,0.0
torsion_2020,0.0
torsion_1951,0.0
torsion_1954,0.0
torsion_1956,0.0
torsion_1957,0.0
torsion_2021,0.0
torsion_2022,0.0
torsion_2023,0.0
torsion_2025,0.0
morgan_328,0.0
morgan_329,0.0
morgan_331,0.0
morgan_316,0.0
morgan_317,0.0
morgan_319,0.0
morgan_320,0.0
morgan_322,0.0
torsion_2042,0.0
torsion_2045,0.0
torsion_2046,0.0
morgan_269,0.0
morgan_273,0.0
morgan_274,0.0
morgan_324,0.0
morgan_326,0.0
morgan_347,0.0
torsion_1985,0.0
torsion_1986,0.0
torsion_1989,0.0
torsion_1990,0.0
torsion_1992,0.0
torsion_1997,0.0
torsion_2041,0.0
morgan_349,0.0
morgan_353,0.0
morgan_355,0.0
morgan_340,0.0
morgan_342,0.0
morgan_343,0.0
morgan_345,0.0
morgan_346,0.0
morgan_204,0.0
morgan_205,0.0
morgan_208,0.0
morgan_209,0.0
morgan_211,0.0
morgan_260,0.0
morgan_261,0.0
morgan_262,0.0
morgan_288,0.0
morgan_291,0.0
morgan_277,0.0
morgan_279,0.0
morgan_282,0.0
torsion_2033,0.0
torsion_2034,0.0
torsion_2035,0.0
morgan_293,0.0
morgan_295,0.0
morgan_296,0.0
morgan_298,0.0
morgan_299,0.0
morgan_284,0.0
morgan_285,0.0
morgan_286,0.0
morgan_308,0.0
morgan_309,0.0
morgan_310,0.0
morgan_238,0.0
morgan_239,0.0
morgan_241,0.0
morgan_243,0.0
morgan_292,0.0
morgan_233,0.0
morgan_234,0.0
morgan_221,0.0
morgan_223,0.0
morgan_224,0.0
morgan_225,0.0
morgan_226,0.0
morgan_213,0.0
morgan_174,0.0
morgan_176,0.0
morgan_177,0.0
morgan_178,0.0
morgan_228,0.0
morgan_229,0.0
morgan_231,0.0
morgan_232,0.0
morgan_259,0.0
morgan_244,0.0
morgan_246,0.0
morgan_247,0.0
morgan_249,0.0
morgan_250,0.0
morgan_172,0.0
morgan_173,0.0
morgan_263,0.0
morgan_266,0.0
morgan_267,0.0
morgan_253,0.0
morgan_254,0.0
morgan_256,0.0
morgan_257,0.0
morgan_258,0.0
morgan_171,0.0
morgan_156,0.0
morgan_157,0.0
morgan_159,0.0
morgan_163,0.0
morgan_148,0.0
morgan_149,0.0
morgan_150,0.0
morgan_111,0.0
morgan_112,0.0
morgan_113,0.0
morgan_114,0.0
morgan_115,0.0
morgan_165,0.0
morgan_169,0.0
morgan_170,0.0
morgan_201,0.0
morgan_203,0.0
morgan_190,0.0
morgan_193,0.0
morgan_182,0.0
morgan_185,0.0
morgan_108,0.0
morgan_109,0.0
morgan_216,0.0
morgan_218,0.0
morgan_219,0.0
morgan_141,0.0
morgan_142,0.0
morgan_146,0.0
morgan_197,0.0
morgan_200,0.0
morgan_12,0.0
morgan_2,0.0
morgan_14,0.0
morgan_15,0.0
morgan_16,0.0
morgan_17,0.0
morgan_0,0.0
morgan_20,0.0
desc_fr_term_acetylene,0.0
desc_fr_tetrazole,0.0
desc_fr_thiocyan,0.0
morgan_11,0.0
desc_fr_priamide,0.0
desc_fr_sulfonamd,0.0
desc_fr_nitro_arom_nonortho,0.0
desc_fr_oxime,0.0
morgan_66,0.0
morgan_67,0.0
morgan_53,0.0
morgan_54,0.0
morgan_55,0.0
morgan_56,0.0
morgan_57,0.0
morgan_58,0.0
morgan_99,0.0
morgan_85,0.0
morgan_87,0.0
morgan_88,0.0
morgan_89,0.0
desc_fr_alkyl_carbamate,0.0
morgan_73,0.0
morgan_60,0.0
atompair_681,0.0
atompair_682,0.0
atompair_683,0.0
atompair_684,0.0
atompair_687,0.0
atompair_672,0.0
atompair_673,0.0
atompair_674,0.0
atompair_642,0.0
atompair_643,0.0
atompair_645,0.0
atompair_635,0.0
atompair_636,0.0
atompair_622,0.0
atompair_623,0.0
atompair_627,0.0
atompair_594,0.0
atompair_595,0.0
atompair_646,0.0
atompair_647,0.0
atompair_649,0.0
atompair_650,0.0
atompair_653,0.0
atompair_654,0.0
morgan_21,0.0
morgan_22,0.0
morgan_23,0.0
morgan_24,0.0
morgan_26,0.0
morgan_27,0.0
atompair_589,0.0
atompair_591,0.0
