target,feature,feature_type,importance_gain,importance_split,importance_gain_norm,importance_split_norm
homo,morgan_1074,morgan,2.548896975815296,8,9.189716683968479e-05,0.0005333333333333334
homo,morgan_500,morgan,2.5203270316123962,3,9.086711464301858e-05,0.0002
homo,morgan_1163,morgan,2.5116468518972397,15,9.055416204781728e-05,0.001
homo,morgan_849,morgan,2.5093149840831757,8,9.047008958526174e-05,0.0005333333333333334
homo,morgan_739,morgan,2.4962756112217903,7,8.999997194822217e-05,0.00046666666666666666
homo,morgan_1035,morgan,2.4738100171089172,6,8.919000415825962e-05,0.0004
homo,morgan_718,morgan,2.4492448307573795,11,8.83043382996491e-05,0.0007333333333333333
homo,morgan_1466,morgan,2.4477780163288116,7,8.82514542123188e-05,0.00046666666666666666
homo,morgan_222,morgan,2.435417652130127,9,8.78058173498864e-05,0.0006
homo,morgan_1029,morgan,2.4145177602767944,5,8.705229891944347e-05,0.0003333333333333333
homo,morgan_1959,morgan,2.3587601743638515,17,8.504203164546673e-05,0.0011333333333333334
homo,morgan_1388,morgan,2.344421699643135,5,8.452507657975058e-05,0.0003333333333333333
homo,morgan_652,morgan,2.342963993549347,10,8.447252088158972e-05,0.0006666666666666666
homo,morgan_1422,morgan,2.327546902000904,9,8.391667768837601e-05,0.0006
homo,morgan_1172,morgan,2.3275124691426754,5,8.391543625643606e-05,0.0003333333333333333
homo,morgan_1917,morgan,2.327273804694414,3,8.390683152002314e-05,0.0002
homo,morgan_305,morgan,2.3140669465065002,3,8.343067541727028e-05,0.0002
homo,morgan_474,morgan,2.2980776950716972,3,8.285420374317456e-05,0.0002
homo,morgan_1871,morgan,2.291968634352088,16,8.263394950084524e-05,0.0010666666666666667
homo,morgan_1008,morgan,2.2775649167597294,17,8.211464218820923e-05,0.0011333333333333334
homo,morgan_1950,morgan,2.2380320727825165,13,8.06893368921962e-05,0.0008666666666666666
homo,morgan_1220,morgan,2.2380099073052406,16,8.068853774472864e-05,0.0010666666666666667
homo,morgan_164,morgan,2.2373060286045074,6,8.066316031323183e-05,0.0004
homo,morgan_1236,morgan,2.2196610122919083,5,8.002699218899871e-05,0.0003333333333333333
homo,morgan_363,morgan,2.2188981771469116,9,7.999948915954867e-05,0.0006
homo,morgan_1750,morgan,2.190652795135975,9,7.898113863077557e-05,0.0006
homo,morgan_31,morgan,2.1789803691208363,11,7.856030448521582e-05,0.0007333333333333333
homo,morgan_1781,morgan,2.150168299674988,9,7.752152277768336e-05,0.0006
homo,morgan_1354,morgan,2.111355308443308,11,7.612217083658576e-05,0.0007333333333333333
homo,morgan_1299,morgan,2.0843100547790527,1,7.514708937515846e-05,6.666666666666667e-05
homo,morgan_2021,morgan,2.0607461258769035,5,7.429752255222845e-05,0.0003333333333333333
homo,morgan_1435,morgan,2.044340405613184,11,7.370603563592499e-05,0.0007333333333333333
homo,morgan_1274,morgan,2.040346585214138,5,7.356204363349364e-05,0.0003333333333333333
homo,desc_NumValenceElectrons,rdkit_desc,2.0116164460778236,7,7.252621581676019e-05,0.00046666666666666666
homo,morgan_875,morgan,2.0065397024154663,10,7.234318042389472e-05,0.0006666666666666666
homo,morgan_807,morgan,1.9944035932421684,8,7.190562878486605e-05,0.0005333333333333334
homo,desc_Chi2v,rdkit_desc,1.9786332547664642,4,7.133704973291887e-05,0.0002666666666666667
homo,morgan_289,morgan,1.9314138442277908,4,6.963461527224161e-05,0.0002666666666666667
homo,morgan_844,morgan,1.9306432865560055,10,6.960683381712767e-05,0.0006666666666666666
homo,morgan_593,morgan,1.9219825975596905,7,6.92945839344558e-05,0.00046666666666666666
homo,morgan_1166,morgan,1.9142869040369987,9,6.901712570906964e-05,0.0006
homo,desc_fr_azo,rdkit_desc,1.9005499109625816,11,6.852185628217116e-05,0.0007333333333333333
homo,morgan_827,morgan,1.8555652052164078,11,6.689999119762102e-05,0.0007333333333333333
homo,morgan_337,morgan,1.8400965929031372,9,6.63422904902096e-05,0.0006
homo,morgan_950,morgan,1.8397829830646515,3,6.633098369518284e-05,0.0002
homo,morgan_747,morgan,1.82423996925354,1,6.577060053849038e-05,6.666666666666667e-05
homo,morgan_1778,morgan,1.8218459263443947,7,6.568428643371071e-05,0.00046666666666666666
homo,desc_fr_amide,rdkit_desc,1.8144359588623047,2,6.541712968926817e-05,0.00013333333333333334
homo,morgan_1792,morgan,1.8128580041229725,13,6.536023858251816e-05,0.0008666666666666666
homo,morgan_1550,morgan,1.8008661791682243,7,6.492788892341659e-05,0.00046666666666666666
homo,morgan_1031,morgan,1.788683794438839,15,6.448866887937245e-05,0.001
homo,morgan_1607,morgan,1.7791439890861511,4,6.414472359934258e-05,0.0002666666666666667
homo,morgan_160,morgan,1.7728021889925003,10,6.39160782414486e-05,0.0006666666666666666
homo,desc_Chi4v,rdkit_desc,1.769854810088873,6,6.380981432673712e-05,0.0004
homo,morgan_549,morgan,1.7676248215138912,15,6.37294149877014e-05,0.001
homo,morgan_968,morgan,1.7666503265500069,11,6.36942808386439e-05,0.0007333333333333333
homo,morgan_1308,morgan,1.7619856968522072,4,6.352610367901314e-05,0.0002666666666666667
homo,morgan_1846,morgan,1.7617868967354298,11,6.351893619924734e-05,0.0007333333333333333
homo,morgan_1468,morgan,1.7599849998950958,4,6.345397115117549e-05,0.0002666666666666667
homo,morgan_375,morgan,1.732826590538025,8,6.247481000834864e-05,0.0005333333333333334
homo,morgan_540,morgan,1.7234072759747505,10,6.213520886709033e-05,0.0006666666666666666
homo,morgan_1211,morgan,1.6906699929386377,11,6.095490868642676e-05,0.0007333333333333333
homo,desc_fr_phenol_noOrthoHbond,rdkit_desc,1.6880199909210205,1,6.0859366308743735e-05,6.666666666666667e-05
homo,morgan_523,morgan,1.681809976696968,4,6.0635472319053536e-05,0.0002666666666666667
homo,morgan_1849,morgan,1.679949015378952,7,6.056837777802399e-05,0.00046666666666666666
homo,morgan_1975,morgan,1.6777049899101257,6,6.0487472357028985e-05,0.0004
homo,desc_NumAliphaticCarbocycles,rdkit_desc,1.667911022901535,5,6.013436360891141e-05,0.0003333333333333333
homo,morgan_1167,morgan,1.6599739491939545,5,5.9848202734758736e-05,0.0003333333333333333
homo,morgan_1760,morgan,1.6404148116707802,14,5.914302345867891e-05,0.0009333333333333333
homo,morgan_189,morgan,1.6371585167944431,8,5.9025621980169075e-05,0.0005333333333333334
homo,morgan_2045,morgan,1.6247960925102234,10,5.857991084403086e-05,0.0006666666666666666
homo,morgan_2,morgan,1.6075370088219643,11,5.795765701884723e-05,0.0007333333333333333
homo,morgan_2033,morgan,1.579699993133545,1,5.69540296069471e-05,6.666666666666667e-05
homo,morgan_737,morgan,1.5736747272312641,7,5.673679647782141e-05,0.00046666666666666666
homo,morgan_1535,morgan,1.5661989971995354,5,5.6467268750144426e-05,0.0003333333333333333
homo,morgan_724,morgan,1.5638290345668793,5,5.6381822828428685e-05,0.0003333333333333333
homo,morgan_310,morgan,1.559126004576683,8,5.621226119617681e-05,0.0005333333333333334
homo,morgan_703,morgan,1.5571986958384514,9,5.614277458516453e-05,0.0006
homo,morgan_1570,morgan,1.5488345883786678,8,5.584121756422965e-05,0.0005333333333333334
homo,morgan_1057,morgan,1.5412726253271103,2,5.556858081712761e-05,0.00013333333333333334
homo,morgan_932,morgan,1.5404149889945984,2,5.553765985410539e-05,0.00013333333333333334
homo,morgan_197,morgan,1.52933931350708,5,5.51383407730299e-05,0.0003333333333333333
homo,morgan_795,morgan,1.527473121881485,7,5.5071057660060105e-05,0.00046666666666666666
homo,morgan_88,morgan,1.5225590914487839,13,5.4893888681159034e-05,0.0008666666666666666
homo,morgan_147,morgan,1.5178020000457764,2,5.47223779349493e-05,0.00013333333333333334
homo,morgan_383,morgan,1.5156550481915474,2,5.4644972376930725e-05,0.00013333333333333334
homo,morgan_1271,morgan,1.4996114894747734,8,5.4066542724384226e-05,0.0005333333333333334
homo,morgan_410,morgan,1.499344289302826,4,5.405690916955089e-05,0.0002666666666666667
homo,morgan_80,morgan,1.4947738721966743,6,5.3892128722433515e-05,0.0004
homo,morgan_1063,morgan,1.4917319864034653,5,5.3782457484679237e-05,0.0003333333333333333
homo,morgan_884,morgan,1.4911271035671234,7,5.376064922037621e-05,0.00046666666666666666
homo,morgan_1614,morgan,1.4844909831881523,9,5.3521392527217996e-05,0.0006
homo,morgan_1472,morgan,1.483882311731577,8,5.349944766913774e-05,0.0005333333333333334
homo,morgan_690,morgan,1.481711395084858,7,5.34211780916807e-05,0.00046666666666666666
homo,morgan_1416,morgan,1.4660266302525997,3,5.285568428620031e-05,0.0002
homo,desc_fr_Ar_OH,rdkit_desc,1.4643559679389,3,5.2795450728378406e-05,0.0002
homo,morgan_910,morgan,1.4562847316265106,6,5.250445279592376e-05,0.0004
homo,morgan_438,morgan,1.448069989681244,12,5.2208280954436256e-05,0.0008
homo,morgan_750,morgan,1.4242550134658813,4,5.13496629469955e-05,0.0002666666666666667
homo,morgan_1540,morgan,1.4049548953771591,10,5.065382227989376e-05,0.0006666666666666666
homo,morgan_794,morgan,1.3767900466918945,1,4.963837527548263e-05,6.666666666666667e-05
homo,morgan_1077,morgan,1.373146004974842,5,4.950699408871041e-05,0.0003333333333333333
homo,morgan_1442,morgan,1.3678807131946087,7,4.9317160838571705e-05,0.00046666666666666666
homo,morgan_418,morgan,1.3612270206212997,6,4.9077270602790885e-05,0.0004
homo,morgan_1237,morgan,1.3517788797616959,9,4.8736630166893265e-05,0.0006
homo,morgan_1597,morgan,1.3401196151971817,6,4.831627054032559e-05,0.0004
homo,morgan_1070,morgan,1.334776896983385,7,4.812364578078087e-05,0.00046666666666666666
homo,morgan_1854,morgan,1.332273282110691,3,4.8033381201301474e-05,0.0002
homo,morgan_453,morgan,1.3206860087811947,12,4.761561712512215e-05,0.0008
homo,morgan_1449,morgan,1.3121582195162773,4,4.730815876949319e-05,0.0002666666666666667
homo,morgan_1696,morgan,1.3089075051248074,10,4.719095848811048e-05,0.0006666666666666666
homo,morgan_333,morgan,1.2826905138790607,13,4.624573895142274e-05,0.0008666666666666666
homo,morgan_926,morgan,1.2773009240627289,3,4.6051424297182746e-05,0.0002
homo,morgan_1840,morgan,1.2767020016908646,5,4.6029830929677714e-05,0.0003333333333333333
homo,morgan_491,morgan,1.2659808173775673,6,4.5643292567042265e-05,0.0004
homo,morgan_420,morgan,1.2597481831908226,12,4.541858304400366e-05,0.0008
homo,morgan_797,morgan,1.2461931817233562,10,4.492987508790062e-05,0.0006666666666666666
homo,morgan_1659,morgan,1.2411415949463844,7,4.4747746693833206e-05,0.00046666666666666666
homo,morgan_387,morgan,1.2390269935131073,6,4.467150748818577e-05,0.0004
homo,morgan_1508,morgan,1.238286018371582,2,4.464479259274241e-05,0.00013333333333333334
homo,morgan_1720,morgan,1.2290804982185364,8,4.431289953100737e-05,0.0005333333333333334
homo,morgan_1027,morgan,1.2184975445270538,3,4.393134489373854e-05,0.0002
homo,morgan_13,morgan,1.2171530723571777,3,4.388287169749768e-05,0.0002
homo,morgan_1290,morgan,1.2145930081605911,4,4.3790571911030726e-05,0.0002666666666666667
homo,morgan_1971,morgan,1.1659218072891235,6,4.203579503726461e-05,0.0004
homo,morgan_1401,morgan,1.1628567036241293,11,4.1925286709326876e-05,0.0007333333333333333
homo,morgan_1981,morgan,1.156029999256134,3,4.167915875820786e-05,0.0002
homo,morgan_326,morgan,1.1532033141702414,16,4.157724630219012e-05,0.0010666666666666667
homo,morgan_1028,morgan,1.1422045826911926,5,4.118070133731106e-05,0.0003333333333333333
homo,morgan_1634,morgan,1.1288639046251774,11,4.069972053282209e-05,0.0007333333333333333
homo,morgan_1389,morgan,1.1109077706933022,5,4.005233546728587e-05,0.0003333333333333333
homo,morgan_327,morgan,1.1088600158691406,1,3.9978506329228005e-05,6.666666666666667e-05
homo,desc_fr_Al_OH_noTert,rdkit_desc,1.1034753043204546,9,3.978436755458612e-05,0.0006
homo,morgan_1956,morgan,1.0945820361375809,3,3.946373233170106e-05,0.0002
homo,morgan_771,morgan,1.0942510068416595,3,3.945179750078214e-05,0.0002
homo,morgan_1708,morgan,1.0914451032876968,7,3.9350634295881675e-05,0.00046666666666666666
homo,morgan_1227,morgan,1.0888026915490627,7,3.9255365575839846e-05,0.00046666666666666666
homo,morgan_947,morgan,1.082663781940937,5,3.9034035170639295e-05,0.0003333333333333333
homo,morgan_1795,morgan,1.0716839954257011,6,3.863817324180162e-05,0.0004
homo,morgan_1338,morgan,1.0712588913738728,6,3.862284666785777e-05,0.0004
homo,morgan_1255,morgan,1.0663539916276932,7,3.844600688398913e-05,0.00046666666666666666
homo,morgan_195,morgan,1.0591587126255035,2,3.818659045358955e-05,0.00013333333333333334
homo,morgan_202,morgan,1.0509880036115646,3,3.7892006162197274e-05,0.0002
homo,morgan_1295,morgan,1.0491923913359642,7,3.7827267695936804e-05,0.00046666666666666666
homo,morgan_1937,morgan,1.0403499603271484,1,3.750846534127293e-05,6.666666666666667e-05
homo,morgan_1297,morgan,1.039478799328208,10,3.7477056763985e-05,0.0006666666666666666
homo,desc_NumSaturatedRings,rdkit_desc,1.0374065786600113,4,3.740234554172659e-05,0.0002666666666666667
homo,morgan_1866,morgan,1.0339610874652863,3,3.727812283591675e-05,0.0002
homo,morgan_1985,morgan,1.0327660143375397,4,3.723503602791776e-05,0.0002666666666666667
homo,morgan_1970,morgan,1.032170630991459,4,3.721357025538654e-05,0.0002666666666666667
homo,morgan_21,morgan,1.0300428867340088,8,3.713685720229952e-05,0.0005333333333333334
homo,desc_fr_unbrch_alkane,rdkit_desc,1.0294499918818474,3,3.711548114918147e-05,0.0002
homo,morgan_1982,morgan,1.0228924974799156,6,3.6879059213409875e-05,0.0004
homo,morgan_1516,morgan,1.0110163912177086,5,3.6450881641330964e-05,0.0003333333333333333
homo,morgan_1965,morgan,1.0078519880771637,2,3.6336793199893794e-05,0.00013333333333333334
homo,morgan_102,morgan,1.0069899559020996,1,3.630571375048306e-05,6.666666666666667e-05
homo,morgan_92,morgan,1.001863181591034,2,3.6120874567619374e-05,0.00013333333333333334
homo,morgan_1964,morgan,0.9988775178790092,5,3.601323034391223e-05,0.0003333333333333333
homo,morgan_1049,morgan,0.9955570101737976,2,3.5893513755335444e-05,0.00013333333333333334
homo,morgan_1488,morgan,0.9936709925532341,7,3.582551584189131e-05,0.00046666666666666666
homo,morgan_34,morgan,0.9785260111093521,3,3.527948322474829e-05,0.0002
homo,morgan_1456,morgan,0.9785043895244598,10,3.527870368661354e-05,0.0006666666666666666
homo,desc_fr_lactone,rdkit_desc,0.9783909171819687,6,3.5274612588821617e-05,0.0004
homo,morgan_655,morgan,0.9736340343952179,2,3.5103109363999816e-05,0.00013333333333333334
homo,morgan_1353,morgan,0.9731936976313591,8,3.5087233594426576e-05,0.0005333333333333334
homo,morgan_33,morgan,0.9708119928836823,2,3.500136432601877e-05,0.00013333333333333334
homo,morgan_1423,morgan,0.9698252007365227,8,3.496578681800489e-05,0.0005333333333333334
homo,morgan_964,morgan,0.9558292999863625,11,3.446118281144329e-05,0.0007333333333333333
homo,morgan_412,morgan,0.9557470083236694,5,3.4458215892525904e-05,0.0003333333333333333
homo,morgan_1309,morgan,0.9476120918989182,5,3.416492205640562e-05,0.0003333333333333333
homo,morgan_1225,morgan,0.9332221001386642,6,3.364610961080226e-05,0.0004
homo,morgan_1610,morgan,0.9260789752006531,4,3.3388573527385177e-05,0.0002666666666666667
homo,morgan_1886,morgan,0.9233409762382507,3,3.328985853425593e-05,0.0002
homo,morgan_1599,morgan,0.9160345047712326,6,3.302643320408965e-05,0.0004
homo,morgan_2043,morgan,0.9156803917139769,9,3.301366611816523e-05,0.0006
homo,morgan_580,morgan,0.9098129868507385,3,3.280212446357932e-05,0.0002
homo,morgan_1213,morgan,0.9032700061798096,13,3.256622580151085e-05,0.0008666666666666666
homo,morgan_1580,morgan,0.9003524854779243,6,3.246103838544684e-05,0.0004
homo,morgan_533,morgan,0.8977830111980438,3,3.236839933066004e-05,0.0002
homo,morgan_1452,morgan,0.8977690041065216,4,3.236789432318474e-05,0.0002666666666666667
homo,morgan_325,morgan,0.8953490108251572,4,3.228064461147078e-05,0.0002666666666666667
homo,morgan_1366,morgan,0.8888120055198669,2,3.204496138344231e-05,0.00013333333333333334
homo,morgan_1104,morgan,0.8847057893872261,4,3.189691709895317e-05,0.0002666666666666667
homo,morgan_1584,morgan,0.8827052935957909,11,3.182479182388245e-05,0.0007333333333333333
homo,morgan_1706,morgan,0.8753850013017654,2,3.156086820176581e-05,0.00013333333333333334
homo,morgan_984,morgan,0.8721102997660637,5,3.1442803095081655e-05,0.0003333333333333333
homo,morgan_1518,morgan,0.8710288032889366,3,3.140381114556856e-05,0.0002
homo,morgan_1911,morgan,0.8527236953377724,6,3.0743844275440934e-05,0.0004
homo,morgan_2004,morgan,0.8505539894104004,3,3.066561834889599e-05,0.0002
homo,morgan_167,morgan,0.8468819819390774,5,3.053322889320966e-05,0.0003333333333333333
homo,morgan_1400,morgan,0.8451820015907288,1,3.0471938311762595e-05,6.666666666666667e-05
homo,morgan_1907,morgan,0.8419174998998642,10,3.0354240947224013e-05,0.0006666666666666666
homo,morgan_1940,morgan,0.8398299813270569,1,3.0278978178902492e-05,6.666666666666667e-05
homo,morgan_1652,morgan,0.8355297893285751,8,3.0123940346743444e-05,0.0005333333333333334
homo,morgan_1528,morgan,0.8307649940252304,4,2.9952151846422298e-05,0.0002666666666666667
homo,morgan_1325,morgan,0.8243639916181564,2,2.972137202608219e-05,0.00013333333333333334
homo,morgan_1862,morgan,0.8215535134077072,4,2.962004388788926e-05,0.0002666666666666667
homo,morgan_1946,morgan,0.8176429867744446,1,2.947905493389946e-05,6.666666666666667e-05
homo,morgan_140,morgan,0.8160831965506077,5,2.9422818725141357e-05,0.0003333333333333333
homo,morgan_758,morgan,0.812891036272049,2,2.9307729536178e-05,0.00013333333333333334
homo,morgan_695,morgan,0.8112069815397263,3,2.9247013132113096e-05,0.0002
homo,morgan_1608,morgan,0.8072823993861675,7,2.9105517424611512e-05,0.00046666666666666666
homo,morgan_1095,morgan,0.790504015982151,8,2.850059462325509e-05,0.0005333333333333334
homo,morgan_20,morgan,0.7879332974553108,8,2.8407910708761707e-05,0.0005333333333333334
homo,morgan_294,morgan,0.7848503887653351,2,2.8296760443795195e-05,0.00013333333333333334
homo,morgan_237,morgan,0.7833979725837708,1,2.824439546654256e-05,6.666666666666667e-05
homo,morgan_40,morgan,0.7749813869595528,10,2.794094641361179e-05,0.0006666666666666666
homo,morgan_806,morgan,0.7694410011172295,3,2.77411950046929e-05,0.0002
homo,morgan_338,morgan,0.7643874958157539,6,2.755899744071863e-05,0.0004
homo,morgan_203,morgan,0.7636250033974648,4,2.7531506767834488e-05,0.0002666666666666667
homo,morgan_379,morgan,0.7475543990731239,8,2.6952102021067066e-05,0.0005333333333333334
homo,morgan_1162,morgan,0.7450326085090637,6,2.6861182140664265e-05,0.0004
homo,morgan_2030,morgan,0.7397649884223938,2,2.6671264946463846e-05,0.00013333333333333334
homo,morgan_1286,morgan,0.7243459969758987,4,2.611535325489577e-05,0.0002666666666666667
homo,morgan_667,morgan,0.7213069945573807,4,2.6005785973467526e-05,0.0002666666666666667
homo,morgan_1944,morgan,0.71732097864151,1,2.5862075351531053e-05,6.666666666666667e-05
homo,morgan_11,morgan,0.7118650078773499,4,2.5665367418513836e-05,0.0002666666666666667
homo,morgan_416,morgan,0.7074289917945862,1,2.5505432625570365e-05,6.666666666666667e-05
